model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
SGDClassifier,eleicoes,fake,0.0027682330921663793,0.0027682330921663793,1
SGDClassifier,eleitor,real,-0.12111989788861359,0.12111989788861359,1
SGDClassifier,eleitorado,real,-0.19468642391563287,0.19468642391563287,1
SGDClassifier,eleitoral,fake,0.05066453383991849,0.05066453383991849,1
SGDClassifier,eleitores,fake,0.03301215470954754,0.03301215470954754,1
SGDClassifier,eleição,real,-0.05020073515302101,0.05020073515302101,2
SGDClassifier,eleições,fake,0.05294748668044873,0.05294748668044873,2
SGDClassifier,eleições,real,-0.04861914374501689,0.04861914374501689,1
SGDClassifier,eles,fake,0.059265790275289346,0.059265790275289346,10
SGDClassifier,eles,real,-0.08043808611825135,0.08043808611825135,1
SGDClassifier,elites,real,-0.012516902831265216,0.012516902831265216,1
SGDClassifier,em,real,-0.05006283673025553,0.05006283673025553,32
SGDClassifier,empresa,fake,0.028488216967536232,0.028488216967536232,2
SGDClassifier,empurrar,real,-0.048598165438360784,0.048598165438360784,1
SGDClassifier,enquete,fake,0.05655155943014155,0.05655155943014155,1
SGDClassifier,entrando,fake,0.05368451989281105,0.05368451989281105,2
SGDClassifier,entrar,real,-0.04755527635075281,0.04755527635075281,4
SGDClassifier,entre,real,-0.0023596317637962216,0.0023596317637962216,1
SGDClassifier,entrega,real,-0.060625535847548415,0.060625535847548415,2
SGDClassifier,entrevista,real,-0.11153303484609071,0.11153303484609071,3
SGDClassifier,entrevistadora,real,-0.06986107949549872,0.06986107949549872,1
SGDClassifier,enviar,real,-0.07051641830668619,0.07051641830668619,1
SGDClassifier,enxergarem,real,-0.06048320795752036,0.06048320795752036,1
SGDClassifier,esclarecedora,fake,0.0032700380670997583,0.0032700380670997583,1
SGDClassifier,escolas,fake,0.03497712250549626,0.03497712250549626,1
SGDClassifier,escutar,real,-0.07738195822304232,0.07738195822304232,1
SGDClassifier,escutem,fake,0.03668014385328105,0.03668014385328105,1
SGDClassifier,espalhando,real,-0.06825041507006152,0.06825041507006152,1
SGDClassifier,espalhar,real,-0.04720322177294763,0.04720322177294763,1
SGDClassifier,espalhem,real,-0.08305331507742945,0.08305331507742945,1
SGDClassifier,espero,real,-0.023653909858396768,0.023653909858396768,1
SGDClassifier,esquerda,fake,0.04489284935359139,0.04489284935359139,7
SGDClassifier,esquina,fake,0.02943142237518244,0.02943142237518244,1
SGDClassifier,essa,fake,0.02126467866989447,0.02126467866989447,1
SGDClassifier,essa,real,-0.03619915790806808,0.03619915790806808,3
SGDClassifier,essas,real,-0.04081031846897345,0.04081031846897345,1
SGDClassifier,esse,fake,0.062328576054283776,0.062328576054283776,11
SGDClassifier,estabelecer,real,-0.05664158373938359,0.05664158373938359,1
SGDClassifier,estado,real,-0.055678967623198794,0.055678967623198794,2
SGDClassifier,estados,real,-0.00413793781235616,0.00413793781235616,1
SGDClassifier,este,fake,0.031021714649781772,0.031021714649781772,5
SGDClassifier,estrago,fake,0.0013329686257856782,0.0013329686257856782,1
SGDClassifier,estrangeiro,real,-0.0618746944973496,0.0618746944973496,1
SGDClassifier,está,fake,0.05285527780178563,0.05285527780178564,31
SGDClassifier,estão,fake,0.04258753435914325,0.04258753435914325,4
SGDClassifier,eu,real,-0.038744876095528236,0.038744876095528236,5
SGDClassifier,evangélicas,real,-0.08752064722522612,0.08752064722522612,1
SGDClassifier,evangélicos,real,-0.03718733857223839,0.03718733857223839,1
SGDClassifier,evitar,real,-0.054624521525846154,0.054624521525846154,1
SGDClassifier,ex,real,-0.01596312185161859,0.01596312185161859,1
SGDClassifier,faca,real,-0.10166331780343729,0.10166331780343729,1
SGDClassifier,fala,fake,0.0297160701908002,0.0297160701908002,1
SGDClassifier,falar,fake,0.028853720686893153,0.028853720686893153,1
SGDClassifier,falou,fake,0.05802831403144584,0.05802831403144584,2
SGDClassifier,falou,real,-0.03424552082290811,0.03424552082290811,1
SGDClassifier,falsa,real,-0.029996718873690615,0.029996718873690615,1
SGDClassifier,falta,real,-0.09456459946638336,0.09456459946638336,1
SGDClassifier,faltam,real,-0.047137272093268665,0.047137272093268665,1
SGDClassifier,favor,real,-0.07429365105400404,0.07429365105400404,4
SGDClassifier,faz,real,-0.05029667672307736,0.05029667672307736,3
SGDClassifier,fazendo,fake,0.059120393985210296,0.059120393985210296,4
SGDClassifier,fazendo,real,-0.03779009427584186,0.03779009427584186,1
SGDClassifier,fazer,real,-0.056436197850184805,0.056436197850184805,6
SGDClassifier,fechados,real,-0.037572735079757745,0.037572735079757745,1
SGDClassifier,fechar,real,-0.06990746481638901,0.069907464816389,3
SGDClassifier,feira,real,-0.036016898379056556,0.036016898379056556,1
SGDClassifier,ficha,real,-0.02593388653038605,0.02593388653038605,1
SGDClassifier,ficou,real,-0.05445011742373318,0.05445011742373318,1
SGDClassifier,filho,fake,0.04541220569206849,0.04541220569206849,1
SGDClassifier,filhos,real,-0.02045751895768717,0.02045751895768717,1
SGDClassifier,fim,fake,0.004438455525928759,0.004438455525928759,1
SGDClassifier,final,real,-0.102882690623493,0.102882690623493,1
SGDClassifier,fiscalização,real,-0.020826437167305107,0.020826437167305107,6
SGDClassifier,flor,real,-0.05908812101557322,0.05908812101557322,1
SGDClassifier,focado,fake,0.00693915089229234,0.00693915089229234,1
SGDClassifier,foi,fake,0.02822840347980709,0.02822840347980709,2
SGDClassifier,foi,real,-0.05962411723148826,0.05962411723148826,1
SGDClassifier,forma,real,-0.08027733486743041,0.08027733486743041,3
